28/2/2024    15:5:56  731  
28/2/2024    15:5:57  730  
28/2/2024    15:5:58  730  
28/2/2024    15:5:59  728  
28/2/2024    15:6:0  731  
28/2/2024    15:6:1  730  
28/2/2024    15:6:3  730  
28/2/2024    15:6:4  730  
28/2/2024    15:6:5  729  
28/2/2024    15:6:6  730  
28/2/2024    15:6:7  731  
28/2/2024    15:6:8  730  
28/2/2024    15:6:9  728  
28/2/2024    15:6:10  731  
28/2/2024    15:6:11  730  
28/2/2024    15:6:12  728  
28/2/2024    15:6:13  730  
Stopped
28/2/2024    15:20:38  732  
28/2/2024    15:20:39  733  
28/2/2024    28/2/2024    15:20:40  733  
28/2/2024    15:20:41  735  
28/2/2024    15:20:42  734  
28/2/2024    15:20:43  732  
28/2/2024    15:20:44  733  
28/2/2024    15:20:45  734  
28/2/2024    15:20:46  734  
28/2/2024    15:20:47  734  
28/2/2024    15:20:48  733  
28/2/2024    15:20:49  731  
28/2/2024    15:20:51  733  
28/2/2024    15:20:52  734  
28/2/2024    15:20:53  734  
28/2/2024    15:20:54  734  
28/2/2024    15:20:55  732  
28/2/2024    15:20:56  756  
28/2/2024    15:20:57  760  
28/2/2024    15:20:58  761  
Stopped
28/2/2024    15:25:28  389  
28/2/2024    15:25:29  382  
28/2/2024    15:25:30  381  
28/2/2024    15:25:31  382  
28/2/2024    15:25:32  465  
28/2/2024    15:25:33  405  
28/2/2024    15:25:34  384  
28/2/2024    15:25:35  387  
28/2/2024    15:25:36  407  
28/2/2024    15:25:37  389  
28/2/2024    15:25:38  383  
28/2/2024    15:25:39  395  
28/2/2024    15:25:40  397  
28/2/2024    15:25:42  382  
28/2/2024    15:25:43  383  
28/2/2024    15:25:44  390  
28/2/2024    15:25:45  382  
28/2/2024    15:25:46  384  
28/2/2024    15:25:47  385  
28/2/2024    15:25:48  382  
28/2/2024    15:25:49  383  
28/2/2024    15:25:50  379  
28/2/2024    15:25:51  387  
28/2/2024    15:25:52  383  
28/2/2024    15:25:53  384  
28/2/2024    15:25:55  382  
28/2/2024    15:25:56  384  
28/2/2024    15:25:57  382  
28/2/2024    15:25:58  385  
28/2/2024    15:25:59  382  
28/2/2024    15:26:0  385  
28/2/2024    15:26:1  385  
28/2/2024    15:26:2  382  
28/2/2024    15:26:3  387  
28/2/2024    15:26:4  385  
28/2/2024    15:26:5  382  
28/2/2024    15:26:7  383  
28/2/2024    15:26:8  379  
28/2/2024    15:26:9  384  
28/2/2024    15:26:10  382  
28/2/2024    15:26:11  379  
28/2/2024    15:26:12  378  
28/2/2024    15:26:13  365  
28/2/2024    15:26:14  366  
28/2/2024    15:26:15  367  
28/2/2024    15:26:16  365  
28/2/2024    15:26:17  363  
28/2/2024    15:26:19  367  
28/2/2024    15:26:20  366  
28/2/2024    15:26:21  372  
28/2/2024    15:26:22  348  
28/2/2024    15:26:23  352  
28/2/2024    15:26:24  351  
28/2/2024    15:26:25  358  

Stopped by excep
28/2/2024    15:26:42  610  
28/2/2024    15:26:43  601  
28/2/2024    15:26:44  590  
28/2/2024    15:26:45  579  
28/2/2024    15:26:46  560  
28/2/2024    15:26:47  553  
28/2/2024    15:26:48  548  
28/2/2024    15:26:49  538  
28/2/2024    15:26:50  520  
28/2/2024    15:26:51  568  
28/2/2024    15:26:52  556  
28/2/2024    15:26:53  405  
28/2/2024    15:26:54  398  
28/2/2024    15:26:55  389  
28/2/2024    15:26:57  641  
28/2/2024    15:26:58  650  
28/2/2024    15:27:0  644  
28/2/2024    15:27:1  633  
28/2/2024    15:27:3  617  
28/2/2024    15:27:4  593  
28/2/2024    15:27:6  570  
28/2/2024    15:27:7  3  
28/2/2024    15:27:22  0  
28/2/2024    15:27:24  0  
28/2/2024    15:27:28  0  
28/2/2024    15:27:32  481  
28/2/2024    15:27:33  559  
28/2/2024    15:27:34  549  
28/2/2024    15:27:36  446  
28/2/2024    15:27:37  485  
28/2/2024    15:27:38  528  
28/2/2024    15:27:39  524  
28/2/2024    15:27:40  517  
28/2/2024    15:27:41  513  
28/2/2024    15:27:42  508  
28/2/2024    15:27:43  503  
28/2/2024    15:27:44  500  
28/2/2024    15:27:45  497  
28/2/2024    15:27:47  496  
28/2/2024    15:27:48  494  
28/2/2024    15:27:49  490  
28/2/2024    15:27:50  491  
28/2/2024    15:27:51  488  
28/2/2024    15:27:52  490  
28/2/2024    15:27:53  489  
28/2/2024    15:27:54  488  
28/2/2024    15:27:55  487  
28/2/2024    15:27:56  485  
28/2/2024    15:27:57  483  
28/2/2024    15:27:59  4  
28/2/2024    15:28:13  1  
28/2/2024    15:28:17  1  
28/2/2024    15:28:19  3  
28/2/2024    15:28:21  1  
28/2/2024    15:28:24  2  
28/2/2024    15:28:26  489  
28/2/2024    15:28:27  478  
28/2/2024    15:28:28  563  
28/2/2024    15:28:29  491  
28/2/2024    15:28:30  489  
28/2/2024    15:28:31  611  
28/2/2024    15:28:32  488  
28/2/2024    15:28:34  485  
28/2/2024    15:39:9  485  
28/2/2024    15:39:10  486  
Stopped
28/2/2024    15:39:18  486  
28/2/2024    15:39:19  487  
28/2/2024    15:39:20  486  
28/2/2024    15:39:21  488  
28/2/2024    15:39:22  490  
28/2/2024    15:39:23  488  
28/2/2024    15:39:24  489  
28/2/2024    15:39:25  706  
28/2/2024    15:39:26  714  
28/2/2024    15:39:27  718  
28/2/2024    15:39:28  721  
28/2/2024    15:39:29  723  
28/2/2024    15:39:30  724  
28/2/2024    15:39:31  722  
28/2/2024    15:39:33  725  
28/2/2024    15:39:34  727  
28/2/2024    15:39:35  726  
28/2/2024    15:39:36  728  
28/2/2024    15:39:37  728  
Stopped
28/2/2024    15:43:12  748  
28/2/2024    15:43:13  749  
28/2/2024    15:43:14  749  
28/2/2024    15:43:15  748  
28/2/2024    15:43:16  749  
28/2/2024    15:43:17  749  
28/2/2024    15:43:18  746  
28/2/2024    15:43:20  749  
28/2/2024    15:43:21  749  
28/2/2024    15:43:22  747  
28/2/2024    15:43:23  749  
28/2/2024    15:43:24  748  
28/2/2024    15:43:25  751  
28/2/2024    15:43:26  748  
28/2/2024    15:43:27  749  
28/2/2024    15:43:28  747  
28/2/2024    15:43:29  747  
28/2/2024    15:43:30  747  
28/2/2024    15:43:31  747  
28/2/2024    15:43:32  747  
28/2/2024    15:43:33  747  
28/2/2024    15:43:35  744  
28/2/2024    15:43:36  747  
28/2/2024    15:43:37  748  
28/2/2024    15:43:38  745  
28/2/2024    15:43:39  747  
28/2/2024    15:43:40  747  
28/2/2024    15:43:41  748  
28/2/2024    15:43:42  748  
28/2/2024    15:43:43  747  
28/2/2024    15:43:44  746  
28/2/2024    15:43:45  746  
Stopped
28/2/2024    15:44:52  746  
28/2/2024    15:44:53  748  
28/2/2024    15:44:54  745  
28/2/2024    15:44:55  748  
28/2/2024    15:44:56  747  
28/2/2024    15:44:57  747  
28/2/2024    15:44:58  747  
28/2/2024    15:44:59  747  
28/2/2024    15:45:0  747  
28/2/2024    15:45:1  747  
28/2/2024    15:45:2  746  
28/2/2024    15:45:3  747  
28/2/2024    15:45:4  748  
28/2/2024    15:45:6  746  
28/2/2024    15:45:7  749  
28/2/2024    15:45:8  747  
28/2/2024    15:45:9  748  
28/2/2024    15:45:10  746  
28/2/2024    15:45:11  748  
28/2/2024    15:45:12  747  
28/2/2024    15:45:13  748  
28/2/2024    15:45:14  746  
28/2/2024    15:45:16  747  
28/2/2024    15:45:17  748  
28/2/2024    15:45:19  746  
28/2/2024    15:45:20  748  
28/2/2024    15:45:22  748  
28/2/2024    15:45:24  745  
28/2/2024    15:45:25  747  
28/2/2024    15:45:27  748  
28/2/2024    15:45:28  746  
28/2/2024    15:45:30  747  
28/2/2024    15:45:31  747  
28/2/2024    15:45:33  749  
28/2/2024    15:45:34  747  
28/2/2024    15:45:36  748  
28/2/2024    15:45:37  746  
28/2/2024    15:45:39  748  
28/2/2024    15:45:40  748  
28/2/2024    15:45:42  746  
28/2/2024    15:45:43  747  
28/2/2024    15:50:52  746  
28/2/2024    15:50:54  746  
28/2/2024    15:50:55  747  
28/2/2024    15:50:56  748  
28/2/2024    15:50:57  747  
28/2/2024    15:50:58  748  
28/2/2024    15:50:59  748  
28/2/2024    15:51:0  747  
28/2/2024    15:51:1  747  
28/2/2024    15:51:2  747  
28/2/2024    15:51:3  747  
28/2/2024    15:51:5  747  
28/2/2024    15:51:6  745  
28/2/2024    15:51:8  747  
28/2/2024    15:51:10  746  
28/2/2024    15:51:11  747  
Stopped
Stopped
28/2/2024    15:51:59  747  
28/2/2024    15:52:0  747  
28/2/2024    15:52:2  747  
28/2/2024    15:52:3  747  
28/2/2024    15:52:4  747  
28/2/2024    15:52:5  747  
28/2/2024    15:52:6  747  
28/2/2024    15:52:7  747  
28/2/2024    15:52:8  747  
28/2/2024    15:52:9  745  
28/2/2024    15:52:10  747  
28/2/2024    15:52:11  747  
28/2/2024    15:52:12  747  
28/2/2024    15:52:13  747  
28/2/2024    15:52:14  748  
28/2/2024    15:52:15  749  
28/2/2024    15:52:16  747  
28/2/2024    15:52:17  747  
Stopped
28/2/2024    15:52:23  748  
28/2/2024    15:52:24  747  
Stopped
28/2/2024    15:53:23  746  
28/2/2024    15:53:24  747  
28/2/2024    15:53:25  747  
28/2/2024    15:53:26  746  
28/2/2024    15:53:27  747  
28/2/2024    15:53:28  747  
28/2/2024    15:53:29  746  
28/2/2024    15:53:30  747  
28/2/2024    15:53:31  747  
28/2/2024    15:53:32  745  
28/2/2024    15:53:33  747  
28/2/2024    15:53:34  747  
28/2/2024    15:53:35  747  
28/2/2024    15:53:36  746  
28/2/2024    15:53:37  747  
28/2/2024    15:53:38  747  
28/2/2024    15:53:39  747  
28/2/2024    15:53:40  749  
28/2/2024    15:53:42  748  
28/2/2024    15:53:43  747  
28/2/2024    15:53:44  746  
28/2/2024    15:53:45  747  
28/2/2024    15:53:46  747  
28/2/2024    15:53:47  748  
28/2/2024    15:53:48  747  
28/2/2024    15:53:49  746  
28/2/2024    15:53:50  747  
28/2/2024    15:53:51  748  
28/2/2024    15:53:52  747  
28/2/2024    15:53:53  747  
28/2/2024    15:53:55  748  
28/2/2024    15:53:56  746  
28/2/2024    15:53:57  747  
28/2/2024    15:53:58  747  
28/2/2024    15:53:59  748  
28/2/2024    15:54:0  748  
28/2/2024    15:54:1  747  
28/2/2024    15:54:2  748  
28/2/2024    15:54:3  747  
28/2/2024    15:54:4  748  
28/2/2024    15:54:5  748  
28/2/2024    15:54:7  748  
28/2/2024    15:54:8  746  
28/2/2024    15:54:9  748  
28/2/2024    15:54:10  748  
28/2/2024    15:54:11  748  
28/2/2024    15:54:12  748  
28/2/2024    15:54:13  748  
28/2/2024    15:54:14  748  
28/2/2024    15:54:16  748  
28/2/2024    15:54:17  746  
28/2/2024    15:54:18  749  
28/2/2024    15:54:19  747  
28/2/2024    15:54:20  747  
28/2/2024    15:54:21  745  
28/2/2024    15:54:22  748  
28/2/2024    15:54:23  748  
28/2/2024    15:54:24  749  
28/2/2024    15:54:25  747  
28/2/2024    15:54:27  748  
28/2/2024    15:54:28  748  
28/2/2024    15:54:29  746  
28/2/2024    15:54:30  747  
Stopped
28/2/2024    15:55:1  748  
28/2/2024    15:55:3  749  
28/2/2024    15:55:4  749  
28/2/2024    15:55:5  749  
28/2/2024    15:55:6  749  
28/2/2024    15:55:7  749  
28/2/2024    15:55:8  749  
28/2/2024    15:55:9  746  
28/2/2024    15:55:10  750  
28/2/2024    15:55:11  749  
28/2/2024    15:55:12  748  
28/2/2024    15:55:13  750  
28/2/2024    15:55:14  749  
28/2/2024    15:55:15  749  
28/2/2024    15:55:16  747  
28/2/2024    15:55:17  748  
28/2/2024    15:55:19  749  
28/2/2024    15:55:20  748  
28/2/2024    15:55:21  749  
28/2/2024    15:55:22  749  
28/2/2024    15:55:23  747  
28/2/2024    15:55:24  749  
28/2/2024    15:55:26  749  
28/2/2024    15:55:27  748  
28/2/2024    15:55:29  750  
28/2/2024    15:55:30  749  
28/2/2024    15:55:32  749  
28/2/2024    15:55:33  747  
28/2/2024    15:55:35  749  
28/2/2024    15:55:36  749  
28/2/2024    15:55:38  747  
28/2/2024    15:55:39  749  
28/2/2024    15:55:41  749  
28/2/2024    15:55:42  747  
28/2/2024    15:55:44  749  
28/2/2024    15:55:45  749  
28/2/2024    15:55:47  750  
28/2/2024    15:55:48  749  
28/2/2024    15:55:50  749  
28/2/2024    15:55:51  749  
28/2/2024    15:55:53  748  
28/2/2024    15:55:54  748  
28/2/2024    15:55:56  748  
28/2/2024    15:55:57  749  
28/2/2024    15:55:59  749  
28/2/2024    15:56:0  748  
28/2/2024    15:56:2  749  
28/2/2024    15:56:3  747  
28/2/2024    15:56:5  749  
28/2/2024    15:56:6  749  
28/2/2024    15:56:8  747  
28/2/2024    15:56:9  750  
28/2/2024    15:56:11  750  
28/2/2024    15:56:12  750  
28/2/2024    15:56:14  749  
28/2/2024    15:56:15  750  
28/2/2024    15:56:17  748  
28/2/2024    15:56:19  748  
28/2/2024    15:56:20  748  
28/2/2024    15:56:22  747  
28/2/2024    15:56:23  749  
28/2/2024    15:56:25  749  
28/2/2024    15:56:26  746  
28/2/2024    15:56:28  748  
28/2/2024    15:56:29  748  
28/2/2024    15:56:31  749  
28/2/2024    15:56:32  748  
28/2/2024    15:56:34  748  
28/2/2024    15:56:35  748  
28/2/2024    15:56:37  747  
28/2/2024    15:56:38  748  
