28/2/2024    14:26:29  33   frequency(Hz)1995.0
28/2/2024    14:26:30  35   frequency(Hz)3162.0
28/2/2024    14:26:31  34   frequency(Hz)2512.0
28/2/2024    14:26:32  33   frequency(Hz)1995.0
28/2/2024    14:26:33  35   frequency(Hz)3162.0
28/2/2024    14:26:34  33   frequency(Hz)1995.0
28/2/2024    14:26:35  34   frequency(Hz)2512.0
Stopped
28/2/2024    14:26:43  34   frequency(Hz)2512.0
28/2/2024    14:26:45  35   frequency(Hz)3162.0
28/2/2024    14:26:46  35   frequency(Hz)3162.0
28/2/2024    14:26:47  34   frequency(Hz)2512.0
28/2/2024    14:26:48  33   frequency(Hz)1995.0
28/2/2024    14:26:49  34   frequency(Hz)2512.0
28/2/2024    14:26:50  34   frequency(Hz)2512.0
28/2/2024    14:26:51  34   frequency(Hz)2512.0
28/2/2024    14:26:52  35   frequency(Hz)3162.0
28/2/2024    14:26:53  33   frequency(Hz)1995.0
28/2/2024    14:26:55  34   frequency(Hz)2512.0
28/2/2024    14:26:56  35   frequency(Hz)3162.0
28/2/2024    14:26:57  32   frequency(Hz)1585.0
28/2/2024    14:26:58  35   frequency(Hz)3162.0
Stopped
28/2/2024    14:28:28  34   frequency(Hz)2512.0
28/2/2024    28/2/2024    14:28:29  34   frequency(Hz)2512.0
28/2/2024    14:28:30  32   frequency(Hz)1585.0
28/2/2024    14:28:31  33   frequency(Hz)1995.0
28/2/2024    14:28:32  32   frequency(Hz)1585.0
28/2/2024    14:28:33  34   frequency(Hz)2512.0
28/2/2024    14:28:34  36   frequency(Hz)3981.0
28/2/2024    14:28:35  35   frequency(Hz)3162.0
28/2/2024    14:28:36  35   frequency(Hz)3162.0
28/2/2024    14:28:37  34   frequency(Hz)2512.0
28/2/2024    14:28:38  35   frequency(Hz)3162.0
28/2/2024    14:28:40  33   frequency(Hz)1995.0
28/2/2024    14:28:41  34   frequency(Hz)2512.0
28/2/2024    14:28:42  33   frequency(Hz)1995.0
